location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_A,2025-06-07 07:37:12.259652,6.0628,1472.495,81.3528,0.0002,150.1014,582.0149,1254.1751,90.4,IV,0.49,25.0,0,97.6233,93.5557,105.7586
Zone_A,2025-09-05 05:37:12.259652,11.562,2454.5154,711.7089,0.0,250.2054,617.66,1387.3854,90.4,IV,0.49,25.0,0,854.0507,818.4652,925.2216
Zone_D,2025-04-29 09:37:12.259652,3.7101,439.8361,21.4287,0.0071,44.8355,125.1447,284.4406,158.4,II,0.22,18.0,0,25.7144,24.643,27.8573
Zone_B,2025-09-26 23:37:12.259652,4.9277,2418.7506,892.4848,0.003,246.5597,511.0875,1292.9495,97.1,IV,0.48,21.4,0,1070.9817,1026.3575,1160.2302
Zone_B,2025-09-06 08:37:12.259652,12.8474,2515.0084,736.9082,0.0047,256.3719,584.1209,1406.2489,97.1,IV,0.48,21.4,0,884.2899,847.4445,957.9807
Zone_C,2025-08-10 15:37:12.259652,13.041,2450.9125,528.0864,0.0015,249.8382,595.0035,1374.295,123.0,II,0.19,15.8,0,633.7037,607.2993,686.5123
Zone_A,2025-07-25 06:37:12.259652,8.3079,2482.155,408.5055,0.0055,253.0229,617.7283,1349.4403,90.4,IV,0.49,25.0,0,490.2066,469.7813,531.0571
Zone_B,2025-06-03 05:37:12.259652,2.6028,853.1334,67.8333,0.0,86.9657,436.545,559.0489,97.1,IV,0.48,21.4,0,81.3999,78.0083,88.1833
Zone_A,2025-05-24 00:37:12.259652,1.314,421.0204,52.146,0.0003,42.9175,107.7574,237.1193,90.4,IV,0.49,25.0,0,62.5752,59.9679,67.7898
Zone_D,2025-05-06 13:37:12.259652,3.9379,433.3428,31.1797,0.0009,44.1736,95.1815,249.0297,158.4,II,0.22,18.0,0,37.4156,35.8566,40.5336
Zone_A,2025-09-22 17:37:12.259652,3.3401,2533.6527,841.4581,0.0001,258.2724,628.0773,1466.683,90.4,IV,0.49,25.0,0,1009.7497,967.6768,1093.8956
Zone_D,2025-09-05 00:37:12.259652,5.0016,2302.9109,719.3242,0.0,234.7514,560.2156,1280.8986,158.4,II,0.22,18.0,0,863.189,827.2228,935.1214
Zone_D,2025-06-06 03:37:12.259652,11.1258,1373.5188,78.2967,0.0002,140.0121,605.4643,1087.7187,158.4,II,0.22,18.0,0,93.956,90.0412,101.7857
Zone_B,2025-08-08 04:37:12.259652,7.7147,2466.1983,517.9691,0.0115,251.3964,610.7159,1429.3476,97.1,IV,0.48,21.4,0,621.5629,595.6644,673.3598
Zone_B,2025-04-26 11:37:12.259652,0.4628,413.0392,18.2743,0.008,42.1039,104.92,255.8281,97.1,IV,0.48,21.4,0,21.9292,21.0154,23.7566
Zone_C,2025-09-30 01:37:12.259652,8.4283,2402.3389,899.8687,0.0044,244.8867,541.0919,1316.9204,123.0,II,0.19,15.8,0,1079.8425,1034.849,1169.8293
Zone_C,2025-04-29 05:37:12.259652,4.0644,393.9522,19.7635,0.0011,40.1582,121.1412,220.3617,123.0,II,0.19,15.8,0,23.7162,22.728,25.6925
Zone_C,2025-09-16 20:37:12.259652,7.9984,2403.0941,803.9719,0.0018,244.9637,572.4568,1324.0547,123.0,II,0.19,15.8,0,964.7663,924.5677,1045.1635
Zone_A,2025-07-19 19:37:12.259652,0.0,2433.1793,367.9414,0.0036,248.0305,568.5297,1359.5245,90.4,IV,0.49,25.0,0,441.5297,423.1326,478.3238
Zone_C,2025-06-15 16:37:12.259652,10.1832,2133.7474,128.1968,0.002,217.5074,582.8082,1367.1857,123.0,II,0.19,15.8,0,153.8362,147.4263,166.6559
Zone_C,2025-05-29 23:37:12.259652,3.2466,420.5929,56.4023,0.0101,42.8739,108.2986,238.643,123.0,II,0.19,15.8,0,67.6828,64.8627,73.323
Zone_B,2025-06-12 14:37:12.259652,7.8697,2055.7253,111.9198,0.0084,209.5541,630.4693,1491.252,97.1,IV,0.48,21.4,0,134.3037,128.7077,145.4957
Zone_C,2025-08-04 16:37:12.259652,2.508,2412.7507,484.2073,0.0004,245.9481,558.5217,1348.7107,123.0,II,0.19,15.8,0,581.0488,556.8384,629.4695
Zone_C,2025-08-25 12:37:12.259652,14.0145,2484.935,639.2782,0.0023,253.3063,536.2659,1429.8851,123.0,II,0.19,15.8,0,767.1339,735.17,831.0617
Zone_D,2025-09-11 05:37:12.259652,17.7331,2291.6418,762.1156,0.0048,233.6026,547.811,1272.2328,158.4,II,0.22,18.0,0,914.5388,876.433,990.7503
Zone_C,2025-09-28 04:37:12.259652,10.2022,2443.4034,886.3216,0.0009,249.0727,607.3185,1403.3046,123.0,II,0.19,15.8,0,1063.5859,1019.2699,1152.2181
Zone_C,2025-06-24 13:37:12.259652,3.1506,2232.3137,187.6665,0.0022,227.5549,542.4184,1258.6552,123.0,II,0.19,15.8,0,225.1998,215.8165,243.9665
Zone_D,2025-07-29 07:37:12.259652,9.9571,2461.8973,444.91,0.0022,250.9579,588.7364,1336.6926,158.4,II,0.22,18.0,0,533.8919,511.6465,578.3829
Zone_D,2025-05-08 19:37:12.259652,0.122,428.1245,34.1556,0.0004,43.6416,99.6078,228.263,158.4,II,0.22,18.0,0,40.9867,39.279,44.4023
Zone_D,2025-09-05 02:37:12.259652,18.8648,2325.5829,719.9046,0.0009,237.0625,570.5334,1301.259,158.4,II,0.22,18.0,0,863.8855,827.8903,935.876
Zone_D,2025-06-01 21:37:12.259652,8.4612,639.7855,64.9995,0.0044,65.2177,256.6566,388.4093,158.4,II,0.22,18.0,0,77.9994,74.7494,84.4994
Zone_B,2025-06-30 18:37:12.259652,15.2561,2445.6289,236.2065,0.0013,249.2996,630.0126,1422.149,97.1,IV,0.48,21.4,0,283.4478,271.6374,307.0684
Zone_B,2025-05-27 00:37:12.259652,0.4363,444.0574,56.823,0.011,45.2658,123.8844,242.3702,97.1,IV,0.48,21.4,0,68.1876,65.3464,73.8699
Zone_D,2025-10-02 13:37:12.259652,2.3575,2121.1875,912.4022,0.001,216.2271,341.0061,1199.9286,158.4,II,0.22,18.0,0,1094.8827,1049.2626,1186.1229
Zone_D,2025-07-26 08:37:12.259652,3.315,2453.2894,423.1205,0.0127,250.0805,529.7486,1433.3088,158.4,II,0.22,18.0,0,507.7446,486.5886,550.0566
Zone_A,2025-05-07 09:37:12.259652,0.8142,408.2244,31.6227,0.0163,41.6131,89.0831,244.3518,90.4,IV,0.49,25.0,0,37.9472,36.366,41.1094
Zone_B,2025-04-17 08:37:12.259652,0.0,334.6343,7.863,0.0002,34.1115,92.642,235.4755,97.1,IV,0.48,21.4,0,9.4356,9.0424,10.2218
Zone_C,2025-07-11 12:37:12.259652,14.0838,2409.0117,310.5882,0.0001,245.5669,567.9763,1374.2312,123.0,II,0.19,15.8,0,372.7059,357.1765,403.7647
Zone_A,2025-05-30 11:37:12.259652,0.7832,402.4066,60.13,0.0002,41.02,91.1001,224.9772,90.4,IV,0.49,25.0,0,72.156,69.1495,78.169
Zone_B,2025-07-13 11:37:12.259652,4.218,2444.3928,330.1452,0.0024,249.1736,604.5488,1330.0666,97.1,IV,0.48,21.4,0,396.1742,379.667,429.1887
Zone_C,2025-10-02 03:37:12.259652,0.0,2168.9562,914.5961,0.0234,221.0964,422.1493,1181.1119,123.0,II,0.19,15.8,0,1097.5153,1051.7855,1188.9749
Zone_B,2025-09-08 16:37:12.259652,4.2386,2510.0182,754.4512,0.0033,255.8632,612.1931,1426.7346,97.1,IV,0.48,21.4,0,905.3414,867.6189,980.7865
Zone_A,2025-09-08 20:37:12.259652,3.1689,2400.4253,738.2426,0.0008,244.6917,547.9835,1355.8239,90.4,IV,0.49,25.0,0,885.8911,848.979,959.7154
Zone_A,2025-07-25 22:37:12.259652,13.9178,2481.3184,413.471,0.0002,252.9377,593.0188,1356.2748,90.4,IV,0.49,25.0,0,496.1653,475.4917,537.5124
Zone_A,2025-07-06 12:37:12.259652,22.0788,2400.752,269.4763,0.0109,244.725,605.6501,1371.4532,90.4,IV,0.49,25.0,0,323.3715,309.8977,350.3192
Zone_A,2025-08-17 14:37:12.259652,13.0222,2350.4707,576.2027,0.0001,239.5995,574.3526,1302.4391,90.4,IV,0.49,25.0,0,691.4433,662.6331,749.0635
Zone_A,2025-04-27 12:37:12.259652,0.7112,368.3136,19.4167,0.0,37.5447,98.216,208.4394,90.4,IV,0.49,25.0,0,23.3001,22.3292,25.2418
Zone_A,2025-07-09 06:37:12.259652,6.851,2430.1417,289.2098,0.0022,247.7209,603.0279,1449.4718,90.4,IV,0.49,25.0,0,347.0518,332.5913,375.9728
Zone_A,2025-08-28 18:37:12.259652,4.1685,2412.2251,656.908,0.0001,245.8945,568.9181,1377.5855,90.4,IV,0.49,25.0,0,788.2896,755.4442,853.9804
Zone_B,2025-07-17 02:37:12.259652,9.3814,2430.9686,356.9101,0.0164,247.8052,585.3102,1381.39,97.1,IV,0.48,21.4,0,428.2921,410.4466,463.9831
Zone_C,2025-06-15 02:37:12.259652,14.4655,2136.2288,124.4485,0.0,217.7603,593.4111,1388.626,123.0,II,0.19,15.8,0,149.3382,143.1158,161.783
Zone_D,2025-06-04 23:37:12.259652,1.073,1177.9209,73.8048,0.0011,120.0735,573.6659,880.3043,158.4,II,0.22,18.0,0,88.5657,84.8755,95.9462
Zone_D,2025-05-16 05:37:12.259652,0.1674,393.6543,43.4208,0.0014,40.1279,91.9581,204.3835,158.4,II,0.22,18.0,0,52.1049,49.9339,56.447
Zone_A,2025-08-26 15:37:12.259652,16.5869,2404.7888,641.4904,0.0017,245.1365,545.3481,1390.6499,90.4,IV,0.49,25.0,0,769.7885,737.714,833.9376
Zone_A,2025-05-11 17:37:12.259652,3.2075,369.274,36.7085,0.0061,37.6426,72.1519,186.6479,90.4,IV,0.49,25.0,0,44.0503,42.2148,47.7211
Zone_D,2025-04-21 16:37:12.259652,0.0,352.7637,12.2672,0.0119,35.9596,83.9942,214.0665,158.4,II,0.22,18.0,0,14.7207,14.1073,15.9474
Zone_D,2025-05-27 01:37:12.259652,1.3113,414.2128,57.3016,0.0016,42.2235,92.4506,223.0047,158.4,II,0.22,18.0,0,68.7619,65.8968,74.4921
Zone_B,2025-08-08 22:37:12.259652,4.1677,2485.5063,523.5538,0.0001,253.3646,623.8165,1410.3007,97.1,IV,0.48,21.4,0,628.2645,602.0869,680.6199
Zone_C,2025-05-03 13:37:12.259652,0.0,378.0017,24.7384,0.0093,38.5323,93.0026,223.07,123.0,II,0.19,15.8,0,29.686,28.4491,32.1599
Zone_D,2025-06-11 16:37:12.259652,1.4635,1821.7273,105.9129,0.0,185.7011,530.4061,1331.6973,158.4,II,0.22,18.0,0,127.0954,121.7998,137.6867
Zone_B,2025-10-04 03:37:12.259652,2.9857,1752.1118,941.2242,0.003,178.6047,90.5479,843.3821,97.1,IV,0.48,21.4,0,1129.4691,1082.4079,1223.5915
Zone_A,2025-08-20 22:37:12.259652,10.7249,2365.2784,599.7038,0.0184,241.1089,567.0982,1319.1277,90.4,IV,0.49,25.0,0,719.6446,689.6594,779.615
Zone_B,2025-09-19 16:37:12.259652,7.6986,2590.9217,836.4697,0.0002,264.1103,721.3166,1518.6792,97.1,IV,0.48,21.4,0,1003.7636,961.9401,1087.4106
Zone_B,2025-05-04 18:37:12.259652,1.1328,406.0403,28.5644,0.0001,41.3905,96.2731,224.0993,97.1,IV,0.48,21.4,0,34.2773,32.8491,37.1338
Zone_B,2025-05-13 02:37:12.259652,4.907,413.1597,38.7942,0.0032,42.1162,110.8614,231.9397,97.1,IV,0.48,21.4,0,46.553,44.6133,50.4324
Zone_D,2025-09-11 09:37:12.259652,11.937,2287.7502,763.2617,0.0074,233.2059,538.7211,1284.0704,158.4,II,0.22,18.0,0,915.9141,877.751,992.2402
Zone_B,2025-09-23 03:37:12.259652,10.593,2577.8981,863.5872,0.0058,262.7827,573.9922,1533.2429,97.1,IV,0.48,21.4,0,1036.3046,993.1253,1122.6633
Zone_C,2025-08-28 20:37:12.259652,7.3584,2462.6382,664.0529,0.0112,251.0335,569.2265,1328.3762,123.0,II,0.19,15.8,0,796.8635,763.6609,863.2688
Zone_D,2025-07-22 16:37:12.259652,13.0114,2584.1333,395.4497,0.0064,263.4183,709.2313,1485.0119,158.4,II,0.22,18.0,0,474.5396,454.7671,514.0846
Zone_A,2025-09-25 21:37:12.259652,0.8407,2470.7603,865.1579,0.0,251.8614,544.6977,1378.5675,90.4,IV,0.49,25.0,0,1038.1895,994.9316,1124.7052
Zone_D,2025-04-11 22:37:12.259652,0.2508,258.0509,2.4466,0.009,26.3049,96.5646,117.5437,158.4,II,0.22,18.0,0,2.9359,2.8135,3.1805
Zone_D,2025-06-03 21:37:12.259652,8.1211,1064.0308,70.1313,0.0031,108.4639,612.2946,747.9252,158.4,II,0.22,18.0,0,84.1576,80.651,91.1707
Zone_D,2025-05-10 23:37:12.259652,2.0862,417.6469,36.9161,0.0043,42.5736,92.3999,224.802,158.4,II,0.22,18.0,0,44.2993,42.4535,47.9909
Zone_D,2025-07-03 16:37:12.259652,8.0156,2442.8092,255.9898,0.0002,249.0121,584.8045,1382.752,158.4,II,0.22,18.0,0,307.1878,294.3883,332.7868
Zone_B,2025-09-12 12:37:12.259652,0.013,2400.3786,782.5046,0.0005,244.6869,525.4457,1315.3088,97.1,IV,0.48,21.4,0,939.0055,899.8803,1017.2559
Zone_A,2025-07-06 17:37:12.259652,18.9782,2382.7939,270.9657,0.0094,242.8944,579.4005,1373.566,90.4,IV,0.49,25.0,0,325.1589,311.6106,352.2554
Zone_D,2025-05-14 05:37:12.259652,0.0,404.3202,40.9564,0.0005,41.2151,95.9052,213.5964,158.4,II,0.22,18.0,0,49.1477,47.0998,53.2433
Zone_A,2025-04-25 23:37:12.259652,0.7232,364.4011,17.6793,0.0004,37.1459,81.0092,211.0756,90.4,IV,0.49,25.0,0,21.2152,20.3312,22.9831
Zone_D,2025-08-07 05:37:12.259652,16.0032,2458.5104,510.6586,0.0026,250.6127,623.9258,1366.901,158.4,II,0.22,18.0,0,612.7903,587.2573,663.8561
Zone_A,2025-09-09 19:37:12.259652,5.9609,2459.0186,745.2009,0.0092,250.6645,585.3305,1375.537,90.4,IV,0.49,25.0,0,894.241,856.981,968.7611
Zone_D,2025-08-07 16:37:12.259652,0.7833,2492.5035,514.0939,0.0084,254.0778,635.6319,1391.5273,158.4,II,0.22,18.0,0,616.9126,591.2079,668.322
Zone_A,2025-04-09 10:37:12.259652,3.0325,250.6877,0.731,0.0129,25.5543,18.1725,18.1725,90.4,IV,0.49,25.0,0,0.8772,0.8407,0.9503
Zone_B,2025-08-29 02:37:12.259652,9.6813,2498.4332,674.9122,0.0036,254.6823,570.8706,1411.3199,97.1,IV,0.48,21.4,0,809.8946,776.149,877.3858
Zone_C,2025-09-25 12:37:12.259652,11.2704,2412.7465,866.7994,0.0,245.9477,563.2705,1374.039,123.0,II,0.19,15.8,0,1040.1593,996.8193,1126.8392
Zone_A,2025-09-13 00:37:12.259652,2.5561,2488.6113,768.9149,0.0228,253.6811,617.2086,1411.4816,90.4,IV,0.49,25.0,0,922.6979,884.2522,999.5894
Zone_B,2025-08-01 07:37:12.259652,8.7006,2372.9353,467.8931,0.0006,241.8894,555.2367,1343.3579,97.1,IV,0.48,21.4,0,561.4718,538.0771,608.2611
Zone_C,2025-05-30 10:37:12.259652,5.3934,423.4878,56.9843,0.0,43.169,112.7891,240.8995,123.0,II,0.19,15.8,0,68.3811,65.5319,74.0795
Zone_D,2025-06-16 05:37:12.259652,7.326,2095.0692,132.6631,0.0004,213.5647,586.3153,1300.1947,158.4,II,0.22,18.0,0,159.1958,152.5626,172.4621
Zone_A,2025-05-29 00:37:12.259652,0.5491,391.7606,58.3554,0.0025,39.9348,83.4386,209.8374,90.4,IV,0.49,25.0,0,70.0265,67.1088,75.8621
Zone_C,2025-06-22 11:37:12.259652,9.453,2235.4421,173.6123,0.0001,227.8738,544.5587,1312.3391,123.0,II,0.19,15.8,0,208.3348,199.6542,225.696
Zone_D,2025-07-16 22:37:12.259652,11.622,2433.5867,352.766,0.0003,248.072,596.2395,1359.8311,158.4,II,0.22,18.0,0,423.3192,405.6809,458.5958
Zone_A,2025-06-10 08:37:12.259652,11.8457,1779.043,96.1606,0.0003,181.3499,596.8145,1350.1975,90.4,IV,0.49,25.0,0,115.3928,110.5847,125.0088
Zone_C,2025-07-19 23:37:12.259652,0.0,2372.5127,370.8783,0.0199,241.8463,580.8773,1319.6639,123.0,II,0.19,15.8,0,445.054,426.51,482.1418
Zone_B,2025-05-18 08:37:12.259652,0.0,434.1733,45.6694,0.0104,44.2582,111.6286,253.5495,97.1,IV,0.48,21.4,0,54.8033,52.5198,59.3703
Zone_A,2025-06-12 13:37:12.259652,15.3007,1923.9244,108.3108,0.0002,196.1187,580.1999,1344.1403,90.4,IV,0.49,25.0,0,129.9729,124.5574,140.804
Zone_C,2025-04-28 18:37:12.259652,0.0315,387.0094,19.2213,0.0195,39.4505,119.2333,223.492,123.0,II,0.19,15.8,0,23.0656,22.1045,24.9877
Zone_D,2025-07-18 18:37:12.259652,15.6174,2424.7307,366.1645,0.0134,247.1693,578.3096,1359.4959,158.4,II,0.22,18.0,0,439.3974,421.0892,476.0139
Zone_D,2025-07-13 04:37:12.259652,0.0,2415.3894,325.4704,0.0027,246.2171,569.9535,1341.6822,158.4,II,0.22,18.0,0,390.5645,374.291,423.1115
Zone_C,2025-05-06 01:37:12.259652,0.0,374.7781,27.5889,0.0002,38.2037,85.1888,202.8037,123.0,II,0.19,15.8,0,33.1067,31.7272,35.8656
Zone_C,2025-04-26 23:37:12.259652,0.0,361.8657,17.1603,0.0013,36.8874,82.0431,214.3517,123.0,II,0.19,15.8,0,20.5924,19.7343,22.3084
Zone_C,2025-04-19 17:37:12.259652,0.0,345.5302,9.2963,0.0025,35.2222,98.778,222.9933,123.0,II,0.19,15.8,0,11.1555,10.6907,12.0852
Zone_C,2025-04-18 05:37:12.259652,0.0,338.9144,7.734,0.006,34.5479,120.5508,237.3958,123.0,II,0.19,15.8,0,9.2808,8.8941,10.0542
Zone_A,2025-09-30 20:37:12.259652,5.3872,2462.5101,901.504,0.0003,251.0204,627.1807,1354.1179,90.4,IV,0.49,25.0,0,1081.8048,1036.7296,1171.9552
Zone_D,2025-04-24 08:37:12.259652,3.9267,388.2207,15.1753,0.0002,39.574,108.431,229.6373,158.4,II,0.22,18.0,0,18.2104,17.4516,19.728
Zone_D,2025-09-30 11:37:12.259652,10.5954,2439.8999,897.9307,0.003,248.7156,618.6669,1371.6973,158.4,II,0.22,18.0,0,1077.5168,1032.6203,1167.3099
Zone_A,2025-05-13 14:37:12.259652,0.0,402.9096,38.9474,0.0022,41.0713,112.8109,205.9271,90.4,IV,0.49,25.0,0,46.7368,44.7895,50.6316
Zone_D,2025-07-12 12:37:12.259652,7.3186,2431.4174,320.5943,0.0,247.8509,598.1137,1364.6818,158.4,II,0.22,18.0,0,384.7132,368.6834,416.7726
Zone_A,2025-07-23 15:37:12.259652,9.8769,2493.2094,396.3022,0.012,254.1498,635.2032,1391.7312,90.4,IV,0.49,25.0,0,475.5626,455.7475,515.1928
Zone_C,2025-07-27 19:37:12.259652,9.9167,2441.4282,427.0099,0.0001,248.8714,607.7099,1390.3315,123.0,II,0.19,15.8,0,512.4119,491.0614,555.1129
Zone_C,2025-07-22 00:37:12.259652,12.2258,2373.5942,385.4578,0.0008,241.9566,573.3035,1342.0935,123.0,II,0.19,15.8,0,462.5494,443.2765,501.0952
Zone_B,2025-05-13 17:37:12.259652,0.0,403.5823,39.5676,0.0018,41.1399,99.6312,227.7608,97.1,IV,0.48,21.4,0,47.4811,45.5027,51.4378
Zone_A,2025-06-28 01:37:12.259652,0.3803,2288.9893,210.2283,0.0004,233.3322,583.4241,1277.5608,90.4,IV,0.49,25.0,0,252.274,241.7626,273.2968
Zone_D,2025-04-08 16:37:12.259652,5.5479,193.5498,0.1202,0.0029,19.7298,14.3735,14.3735,158.4,II,0.22,18.0,0,0.1443,0.1382,0.1563
Zone_B,2025-04-18 16:37:12.259652,4.6793,336.8033,9.2169,0.0,34.3327,83.8021,221.3004,97.1,IV,0.48,21.4,0,11.0602,10.5994,11.9819
Zone_C,2025-09-09 08:37:12.259652,7.3731,2433.6493,748.8005,0.0003,248.0784,579.5999,1338.4582,123.0,II,0.19,15.8,0,898.5606,861.1205,973.4406
Zone_C,2025-08-25 22:37:12.259652,7.519,2493.4145,642.4053,0.0064,254.1707,550.7184,1426.5574,123.0,II,0.19,15.8,0,770.8864,738.7661,835.1269
Zone_A,2025-06-02 21:37:12.259652,5.9053,829.3325,65.6612,0.0093,84.5395,420.4441,541.471,90.4,IV,0.49,25.0,0,78.7934,75.5104,85.3595
Zone_D,2025-08-21 07:37:12.259652,14.0187,2445.0577,615.1254,0.0008,249.2414,566.9861,1354.9199,158.4,II,0.22,18.0,0,738.1504,707.3942,799.663
Zone_A,2025-04-11 08:37:12.259652,2.8646,266.9333,2.2488,0.0034,27.2103,68.4891,68.4891,90.4,IV,0.49,25.0,0,2.6986,2.5861,2.9235
Zone_C,2025-09-05 09:37:12.259652,4.5147,2416.4098,720.0142,0.0086,246.3211,551.5715,1329.6853,123.0,II,0.19,15.8,0,864.0171,828.0163,936.0185
Zone_D,2025-07-07 11:37:12.259652,12.1733,2425.5753,283.7467,0.0057,247.2554,570.93,1353.3246,158.4,II,0.22,18.0,0,340.4961,326.3088,368.8708
Zone_A,2025-06-03 15:37:12.259652,6.6426,953.7211,67.6863,0.0011,97.2193,527.2998,651.1827,90.4,IV,0.49,25.0,0,81.2235,77.8392,87.9922
Zone_B,2025-08-08 15:37:12.259652,13.6856,2476.8643,521.3745,0.0001,252.4836,619.5993,1412.8607,97.1,IV,0.48,21.4,0,625.6494,599.5807,677.7868
Zone_C,2025-07-16 20:37:12.259652,13.9433,2369.6919,348.5829,0.0,241.5588,579.02,1273.4196,123.0,II,0.19,15.8,0,418.2995,400.8704,453.1578
Zone_D,2025-09-28 02:37:12.259652,12.3463,2429.5765,880.4781,0.0,247.6633,632.4509,1370.9315,158.4,II,0.22,18.0,0,1056.5738,1012.5499,1144.6216
Zone_A,2025-05-25 04:37:12.259652,2.9411,414.1193,53.634,0.0007,42.214,95.3137,232.9368,90.4,IV,0.49,25.0,0,64.3608,61.6791,69.7242
Zone_A,2025-05-18 18:37:12.259652,1.9262,415.8709,45.4569,0.0096,42.3925,96.4856,260.2468,90.4,IV,0.49,25.0,0,54.5483,52.2754,59.094
Zone_B,2025-08-02 13:37:12.259652,13.8847,2402.0477,476.8958,0.0005,244.8571,586.0735,1344.5141,97.1,IV,0.48,21.4,0,572.2749,548.4302,619.9645
Zone_D,2025-05-17 04:37:12.259652,1.401,414.1804,44.594,0.0,42.2202,102.0924,230.83,158.4,II,0.22,18.0,0,53.5128,51.2831,57.9722
Zone_C,2025-06-22 08:37:12.259652,2.2441,2244.4077,172.772,0.0,228.7877,546.6586,1305.0209,123.0,II,0.19,15.8,0,207.3265,198.6878,224.6037
Zone_B,2025-07-17 03:37:12.259652,6.3994,2428.4128,357.2141,0.0004,247.5446,584.0353,1381.7576,97.1,IV,0.48,21.4,0,428.657,410.7963,464.3784
Zone_B,2025-09-20 02:37:12.259652,11.5824,2646.2315,839.7407,0.0052,269.7484,714.7145,1540.3594,97.1,IV,0.48,21.4,0,1007.6888,965.7018,1091.6629
Zone_B,2025-06-16 20:37:12.259652,1.4709,2107.7393,139.1512,0.004,214.8562,472.7896,1327.7347,97.1,IV,0.48,21.4,0,166.9814,160.0239,180.8966
Zone_B,2025-06-19 18:37:12.259652,9.4054,2243.1101,158.2636,0.0043,228.6555,601.7084,1318.3103,97.1,IV,0.48,21.4,0,189.9164,182.0032,205.7427
Zone_D,2025-08-17 16:37:12.259652,12.1264,2451.7053,588.3314,0.001,249.919,576.5506,1395.3272,158.4,II,0.22,18.0,0,705.9977,676.5811,764.8308
Zone_A,2025-09-11 02:37:12.259652,14.211,2470.5981,754.7224,0.0,251.8449,618.2235,1341.6462,90.4,IV,0.49,25.0,0,905.6668,867.9307,981.1391
Zone_A,2025-08-25 21:37:12.259652,4.4615,2440.3553,636.0318,0.0111,248.762,571.2898,1402.2942,90.4,IV,0.49,25.0,0,763.2382,731.4366,826.8414
Zone_B,2025-07-21 09:37:12.259652,18.7713,2501.4954,388.8589,0.0042,254.9944,637.5566,1412.071,97.1,IV,0.48,21.4,0,466.6307,447.1878,505.5166
Zone_A,2025-08-05 19:37:12.259652,7.3327,2396.9548,492.7338,0.0052,244.3379,573.5321,1322.205,90.4,IV,0.49,25.0,0,591.2806,566.6439,640.554
Zone_A,2025-06-22 19:37:12.259652,10.5383,2241.6905,174.8986,0.003,228.5108,530.2819,1352.6206,90.4,IV,0.49,25.0,0,209.8783,201.1334,227.3682
Zone_B,2025-08-27 05:37:12.259652,11.0815,2545.2327,660.7542,0.0172,259.4529,637.141,1469.5177,97.1,IV,0.48,21.4,0,792.9051,759.8673,858.9805
Zone_B,2025-04-11 18:37:12.259652,2.5654,281.9841,2.4059,0.005,28.7446,102.8629,108.965,97.1,IV,0.48,21.4,0,2.8871,2.7668,3.1277
Zone_B,2025-08-20 04:37:12.259652,14.0356,2441.7441,607.6784,0.0003,248.9036,551.5859,1361.802,97.1,IV,0.48,21.4,0,729.2141,698.8302,789.982
Zone_C,2025-06-10 18:37:12.259652,11.3083,1912.8803,98.0097,0.0011,194.9929,584.9751,1421.9288,123.0,II,0.19,15.8,0,117.6117,112.7112,127.4127
Zone_B,2025-04-26 23:37:12.259652,0.0,410.3655,18.892,0.0033,41.8314,108.4817,249.9528,97.1,IV,0.48,21.4,0,22.6704,21.7258,24.5596
Zone_A,2025-08-03 11:37:12.259652,4.2475,2380.7666,475.8905,0.0112,242.6877,564.1488,1310.856,90.4,IV,0.49,25.0,0,571.0686,547.2741,618.6577
Zone_A,2025-07-07 07:37:12.259652,1.6096,2348.1922,275.1459,0.0005,239.3672,553.9863,1380.556,90.4,IV,0.49,25.0,0,330.1751,316.4178,357.6897
Zone_A,2025-07-01 08:37:12.259652,13.3666,2278.8194,232.8308,0.0,232.2956,535.0755,1316.7152,90.4,IV,0.49,25.0,0,279.397,267.7554,302.68
Zone_B,2025-08-26 20:37:12.259652,4.3623,2553.5684,657.8836,0.0003,260.3026,645.1252,1465.4442,97.1,IV,0.48,21.4,0,789.4603,756.5661,855.2487
Zone_B,2025-06-01 10:37:12.259652,8.8079,554.202,63.9192,0.0005,56.4936,181.973,328.3094,97.1,IV,0.48,21.4,0,76.703,73.507,83.0949
Zone_A,2025-04-22 07:37:12.259652,0.1135,380.6971,13.6359,0.0018,38.807,106.5735,227.3548,90.4,IV,0.49,25.0,0,16.3631,15.6813,17.7267
Zone_C,2025-08-20 14:37:12.259652,16.6655,2565.429,601.9886,0.0006,261.5116,679.3205,1483.8944,123.0,II,0.19,15.8,0,722.3863,692.2868,782.5851
Zone_A,2025-09-24 08:37:12.259652,0.9303,2441.5351,853.6913,0.0,248.8823,525.5499,1404.3557,90.4,IV,0.49,25.0,0,1024.4295,981.745,1109.7987
Zone_B,2025-06-19 05:37:12.259652,4.5911,2238.3835,154.6064,0.0054,228.1736,585.3748,1333.5871,97.1,IV,0.48,21.4,0,185.5277,177.7974,200.9883
Zone_C,2025-05-13 19:37:12.259652,0.0,384.8042,36.4422,0.0124,39.2257,85.4329,220.7545,123.0,II,0.19,15.8,0,43.7306,41.9085,47.3748
